epoch	batch	loss	acc
0	0	2.541268825531006	0.078125
0	1	2.476047992706299	0.1015625
0	2	2.389383554458618	0.1614583283662796
0	3	2.309013605117798	0.203125
0	4	2.189606189727783	0.24531249701976776
0	5	2.0707807540893555	0.2903645932674408
0	6	1.9800752401351929	0.3270089328289032
0	7	1.9008476734161377	0.353515625
0	8	1.8280726671218872	0.3776041567325592
0	9	1.7500404119491577	0.40625
0	10	1.697607159614563	0.42258521914482117
0	11	1.6562861204147339	0.4361979067325592
0	12	1.6292635202407837	0.4453125
0	13	1.597360372543335	0.4598214328289032
0	14	1.5627782344818115	0.4723958373069763
0	15	1.5448683500289917	0.482421875
0	16	1.5352202653884888	0.49034926295280457
0	17	1.5454024076461792	0.4973958432674408
0	18	1.8705015182495117	0.4975329041481018
0	19	3.1432135105133057	0.5
0	20	11.066449165344238	0.4977678656578064
0	21	11.258662223815918	0.49928978085517883
0	22	12.947827339172363	0.5
0	23	12.567925453186035	0.5022786259651184
0	24	12.438887596130371	0.49906250834465027
0	25	12.064034461975098	0.5033053159713745
0	26	11.886881828308105	0.5031828880310059
0	27	11.743952751159668	0.5022321343421936
0	28	11.586280822753906	0.5035021305084229
0	29	12.056234359741211	0.5010416507720947
0	30	11.838480949401855	0.5025201439857483
0	31	11.678154945373535	0.506591796875
0	32	12.513792991638184	0.5078125
0	33	14.749269485473633	0.5087316036224365
0	34	16.316173553466797	0.5051339268684387
0	35	23.232223510742188	0.5017361044883728
0	36	29.475364685058594	0.4991554021835327
0	37	42.73029708862305	0.49568256735801697
0	38	50.0059700012207	0.4917868673801422
0	39	59.387168884277344	0.48808592557907104
0	40	62.596553802490234	0.48685213923454285
0	41	62.3646240234375	0.4836309552192688
0	42	68.11370086669922	0.47965115308761597
0	43	70.41463470458984	0.4786931872367859
0	44	69.17781066894531	0.47690972685813904
0	45	69.2671127319336	0.47486412525177
0	46	68.8995590209961	0.47506648302078247
0	47	67.98501586914062	0.4752604067325592
0	48	69.43726348876953	0.4727359712123871
0	49	68.72079467773438	0.4703125059604645
0	50	67.52392578125	0.4701286852359772
0	51	66.65538024902344	0.4696514308452606
0	52	65.63691711425781	0.47081369161605835
0	53	64.51447296142578	0.47120949625968933
0	54	63.43212127685547	0.47130683064460754
0	55	62.41603469848633	0.4719586968421936
0	56	61.35660934448242	0.4729989171028137
0	57	60.489776611328125	0.47535020112991333
0	58	59.504669189453125	0.4778866469860077
0	59	58.548255920410156	0.4794270694255829
0	60	57.76180648803711	0.4807889461517334
0	61	56.86109161376953	0.4819808602333069
0	62	55.999244689941406	0.4823908805847168
0	63	55.16207504272461	0.4832763671875
0	64	54.354793548583984	0.4848557710647583
0	65	53.56076431274414	0.48721590638160706
0	66	52.7871208190918	0.4892723858356476
0	67	52.0323371887207	0.4921875
0	68	51.3026237487793	0.49422553181648254
0	69	50.597572326660156	0.4955357015132904
0	70	49.930328369140625	0.4964788854122162
0	71	49.25751876831055	0.4978298544883728
0	72	48.63255310058594	0.4993578791618347
0	73	48.00167465209961	0.5028505325317383
0	74	47.38432693481445	0.5049999952316284
0	75	46.78514862060547	0.5064761638641357
0	76	46.19638442993164	0.5080153942108154
0	77	45.62624740600586	0.5096153616905212
0	78	45.06861877441406	0.5117682218551636
0	79	44.52285385131836	0.5135742425918579
0	80	43.989376068115234	0.5155285596847534
0	81	43.47171401977539	0.5172446370124817
0	82	42.963741302490234	0.5193900465965271
0	83	42.46918869018555	0.5210193395614624
0	84	41.99295425415039	0.5223345756530762
0	85	41.52301025390625	0.5233466625213623
0	86	41.058013916015625	0.524604856967926
0	87	40.60679626464844	0.5261008739471436
0	88	40.1636962890625	0.5274754166603088
0	89	39.72972106933594	0.5298610925674438
0	90	39.306514739990234	0.5308207273483276
0	91	38.89374923706055	0.532353937625885
0	92	38.489234924316406	0.5342742204666138
0	93	38.090858459472656	0.5357380509376526
0	94	37.70328903198242	0.5374177694320679
0	95	37.3253059387207	0.5389811396598816
0	96	36.95383834838867	0.540351152420044
0	97	36.58918762207031	0.5416932106018066
0	98	36.23505401611328	0.5425347089767456
0	99	35.884796142578125	0.543749988079071
0	100	35.54088592529297	0.5449411869049072
0	101	35.20509719848633	0.5461856722831726
0	102	34.87324905395508	0.5474817752838135
0	103	34.550418853759766	0.548753023147583
0	104	34.23231887817383	0.5497767925262451
0	105	33.92216491699219	0.5514445900917053
0	106	33.623695373535156	0.5523510575294495
0	107	33.32356262207031	0.5536024570465088
0	108	33.028358459472656	0.5549024939537048
0	109	32.73604965209961	0.5568891763687134
0	110	32.45033264160156	0.5584881901741028
0	111	32.170135498046875	0.5599888563156128
0	112	31.8958683013916	0.560425877571106
0	113	31.852495193481445	0.5606876611709595
1	0	0.8395262956619263	0.7421875
1	1	0.8884170055389404	0.73828125
1	2	0.8625493049621582	0.7447916865348816
1	3	0.837855339050293	0.73828125
1	4	0.8500140905380249	0.723437488079071
1	5	0.830341637134552	0.73046875
1	6	0.8467989563941956	0.7366071343421936
1	7	0.8502511382102966	0.7392578125
1	8	0.8658170700073242	0.7413194179534912
1	9	0.8420010805130005	0.746874988079071
1	10	0.8425390720367432	0.75
1	11	0.850273609161377	0.7473958134651184
